group,item
8007,19050
8008,21209
8008,17875
8008,1648
8008,9583
8008,16641
8008,14761
8008,6414
8008,23588
8008,10056
8008,10545
8008,8792
8008,11449
8008,3229
8008,15639
8008,12198
8009,23910
8009,3777
8009,10944
8009,6949
8009,10860
8009,4498
8009,13585
8010,11542
8011,668
8011,15088
8011,24107
8011,22146
8011,22559
8012,9327
8013,6428
8014,5502
8015,22815
8015,4675
8015,22209
8015,22965
8015,21411
8016,4160
8016,16802
8016,19247
8017,5109
8017,14788
8017,5714
8017,2123
8018,2034
8018,22360
8018,12004
8018,20848
8018,9472
8018,8427
8018,2579
8018,17588
8018,13853
8018,23611
8018,18933
8018,12350
8018,6851
8018,14807
8018,23197
8018,2138
8018,7813
8018,21220
8018,12764
8018,19650
8018,3530
8018,412
8018,5537
8018,20477
8018,1202
8018,1945
8018,2481
8018,9139
8018,19549
8018,24772
8018,6325
8018,9680
8018,20386
8018,15034
8018,5211
8018,2391
8018,23275
8018,7780
8018,9461
8019,7862
8020,18351
8021,16513
8021,12418
8022,8610
8022,7857
8022,13924
8022,5918
8022,19187
8022,15838
8022,21774
8022,2089
8022,22050
8022,960
8022,5973
8022,23575
8022,17906
8022,15746
8022,19210
8022,2665
8022,990
8022,17866
8022,22855
8022,12416
8022,9582
8022,15452
8022,16800
8022,12357
8022,22534
8022,24217
8022,3517
8022,2345
8022,7750
8022,8862
8022,4501
8022,14636
8022,18117
8022,8294
8022,9464
8022,13724
8022,3045
8022,13371
8022,15167
8022,7405
8022,15218
8022,9543
8022,1500
8022,11399
8022,12694
8022,13981
8022,15651
8022,22784
8022,19125
8022,13990
8022,7749
8022,5383
8022,5724
8022,22476
8022,1930
8022,22226
8022,7912
8022,11129
8022,8303
8022,5040
8022,18729
8022,8896
8022,12713
8022,551
8022,21403
8022,7851
8023,12455
8023,6172
8024,11656
8025,11000
8025,14535
8026,11197
8027,13475
8028,4218
8029,9327
8030,3158
8031,19797
8031,1037
8032,5262
8033,16005
8033,24125
8034,14064
8034,4755
8034,16171
8034,6462
8034,10379
8035,2943
8035,24809
8036,223
8037,13493
8037,7521
8037,3498
8038,8004
8039,6050
8039,22776
8039,13738
8039,3274
8040,16643
8041,13515
8042,20979
8043,8263
8044,16454
8044,16467
8045,21831
8046,24286
8046,22414
8047,1253
8048,19210
8049,6799
8049,595
8049,19981
8049,9034
8050,9159
8051,8639
8051,6088
8052,16757
8053,14481
8054,6284
8055,6041
8056,14609
8057,21591
8058,6626
8058,19210
8058,9159
8059,8072
8060,17837
8061,6564
8062,22157
8063,23789
8063,11076
8063,10276
8063,1333
8064,3093
8064,9700
8065,21039
8066,10769
8067,12125
8068,16885
8069,9962
8070,22529
8071,20514
8072,5015
8073,1388
8074,8765
8074,3054
8074,18721
8074,14576
8074,13794
8075,12207
8075,16865
8075,21035
8075,7072
8075,1694
8075,12526
8075,7490
8075,10611
8075,7861
8075,7615
8075,24670
8075,16262
8075,8862
8075,985
8075,22686
8075,13120
8075,9543
8075,17241
8076,9221
8076,5735
8076,3229
8077,9327
8078,4311
8079,10643
8080,16188
8081,20561
8082,13011
8083,22418
8083,24060
8083,17688
8083,439
8083,21981
8084,23024
8085,19153
8086,6428
8086,11615
8086,23681
8087,22871
8087,17684
8087,15497
8087,961
8087,21572
8087,15337
8087,104
8088,11783
8088,11968
8088,16676
8088,11877
8088,11790
8088,11510
8089,4744
8089,672
8089,23765
8089,18539
8089,22239
8089,15803
8089,19801
8089,13995
8089,7248
8089,3880
8089,19865
8089,14624
8089,13302
8089,2543
8089,7000
8089,20561
8089,15561
8089,21979
8089,683
8089,7963
8089,19935
8090,4504
8091,6279
8092,10860
8093,500
8094,4033
8095,18830
8096,18131
8096,7293
8096,20521
8096,8786
8097,8984
8098,18861
8099,369
8100,11794
8101,20367
8101,8117
8102,7171
8103,17837
8103,7006
8104,18898
8105,1253
8105,13845
8106,7141
8107,4860
8108,12666
8109,18021
8110,23147
8111,9671
8112,18689
8113,6041
8114,13685
8115,6993
8115,19050
8116,19518
8117,10643
8118,5040
8119,8991
8120,5024
8121,22441
8122,24129
8122,986
8122,19465
8122,944
8122,24290
8122,24525
8122,4624
8122,10571
8122,18902
8122,14642
8122,14644
8122,14643
8122,23628
8122,18796
8122,18903
8123,19963
8124,5308
8125,17040
8125,7750
8126,9391
8127,10769
8128,6375
8129,18030
8129,10562
8130,9714
8131,14660
8131,3322
8131,16165
8132,18689
8133,6041
8134,5015
8134,6659
8134,5310
8134,21534
8135,18160
8135,1774
8135,3361
8135,8943
8136,13169
8136,23794
8136,1618
8137,9312
8137,12727
8138,19172
8139,1934
8140,8688
8141,21339
8142,24458
8142,23632
8142,24806
8143,6172
8144,17837
8145,14204
8146,15757
8147,2701
8148,22305
8149,9327
8150,22246
8150,22748
8151,3421
8152,5889
8152,9562
8153,53
8154,3158
8155,23590
8156,9062
8157,24389
8158,3733
8159,12753
8159,9011
8160,13982
8161,6123
8162,17584
8163,10112
8164,23148
8165,21411
8166,7412
8167,6974
8168,22406
8169,18305
8169,21372
8169,10615
8169,15194
8169,9162
8170,20617
8170,9327
8170,10545
8170,21411
8171,10696
8172,22789
8173,1829
8174,15651
8175,2039
8175,11880
8175,14372
8176,20617
8177,1473
8177,12773
8177,1476
8177,11701
8177,18634
8177,3822
8177,6955
8177,15152
8177,8070
8177,21583
8177,18816
8177,24954
8177,17962
8177,23700
8177,16471
8177,3876
8177,1472
8177,18330
8177,13098
8177,5654
8177,6636
8177,19964
8177,17213
8177,8726
8177,22271
8177,20073
8177,5772
8177,10177
8177,7883
8177,23188
8177,16136
8177,17985
8177,2358
8177,20698
8177,2004
8178,22614
8179,24712
8180,12249
8181,19901
8181,1832
8182,6993
8183,17066
8184,12927
8185,3425
8186,1074
8187,6041
8188,19141
8189,2056
8190,8599
8190,20042
8190,23778
8190,10212
8191,21117
8192,5820
8193,9327
8193,17254
8193,19738
8193,7728
8193,20561
8194,9159
8195,369
8196,613
8197,13580
8198,12157
8199,10112
8200,55
8200,20561
8201,5226
8202,15352
8203,19267
8204,5499
8205,18356
8205,10104
8205,10895
8206,18758
8207,23116
8208,4286
8209,7403
8210,18583
8211,19910
8212,19275
8212,18174
8212,14652
8213,8789
8214,15106
8215,17040
8216,13904
8216,20591
8217,21339
8218,21598
8218,23223
8218,24503
8218,24316
8218,21932
8218,19889
8218,24201
8218,22822
8218,20349
8219,9159
8220,20042
8221,23024
8221,22529
8222,6041
8223,19107
8224,16251
8224,15181
8224,2518
8224,10255
8224,14973
8224,11449
8224,20489
8225,21339
8226,7125
8226,5903
8227,17628
8228,5099
8229,11951
8230,9624
8231,797
8231,502
8231,18678
8231,892
8231,10096
8231,21992
8231,9531
8231,20131
8231,4410
8231,16196
8231,10077
8231,17790
8231,3008
8231,7932
8231,10238
8231,12073
8231,16245
8231,16246
8231,3000
8231,10242
8231,9277
8231,15365
8231,14121
8231,10619
8231,13151
8232,13419
8232,16238
8232,6569
8232,1393
8232,8174
8232,9096
8232,20285
8232,2225
8232,13931
8232,17258
8232,16936
8232,6879
8232,19839
8232,12937
8232,17947
8232,5165
8232,10376
8232,20378
8232,22280
8232,14818
8232,7520
8232,13418
8232,24144
8232,8172
8232,18496
8232,15203
8232,8512
8232,5752
8232,9547
8232,8317
8232,16745
8232,4748
8232,6385
8232,14871
8232,17079
8232,13337
8232,20429
8232,13758
8232,8652
8232,13769
8232,3143
8232,9380
8232,22761
8232,23899
8232,9549
8232,16632
8232,17726
8232,19753
8232,12095
8232,8361
8232,16601
8232,2012
8232,4227
8232,14915
8232,10925
8232,8036
8232,2935
8232,24661
8232,12603
8232,17236
8233,15720
8234,6756
8234,20224
8235,9299
8235,21872
8236,3447
8237,7664
8238,24347
8238,1253
8238,21831
8239,2222
8239,22301
8239,613
8239,20464
8240,5194
8241,18351
8242,1459
8242,8669
8242,18715
8242,2939
8243,11833
8243,11474
8244,10937
8244,24049
8244,15908
8245,20561
8246,18689
8247,11573
8248,2791
8249,3314
8250,14215
8251,9665
8252,20478
8253,4639
8254,2398
8255,6041
8256,261
8257,3974
8257,12279
8257,10788
8257,3704
8257,2964
8257,2957
8257,23575
8257,14417
8257,17276
8257,11334
8257,4446
8257,23118
8257,20561
8257,11399
8257,5259
8257,22974
8257,137
8257,24725
8257,5231
8257,3327
8257,19388
8257,16976
8257,369
8257,8561
8258,22529
8259,12125
8259,9142
8260,9152
8261,6993
8262,7510
8263,16449
8263,5036
8264,10643
8265,14380
8266,12781
8267,19210
8268,13738
8268,8320
8269,15673
8269,20525
8269,5040
8269,20216
8269,12763
8269,6035
8270,2089
8271,1751
8272,6428
8273,6428
8274,9159
8275,15901
8276,9929
8276,3397
8277,9265
8278,16063
8278,223
8279,21831
8279,13845
8280,7191
8281,9327
8281,10398
8282,10611
8282,2819
8282,6920
8282,23024
8282,5040
8282,24276
8282,3111
8282,12043
8283,17779
8284,6933
8284,8070
8284,5974
8284,3651
8284,1135
8284,15441
8284,20928
8285,3158
8286,8190
8287,17968
8288,22316
8289,20561
8289,11498
8290,16592
8290,576
8290,15086
8290,4710
8290,5336
8290,4549
8290,13678
8290,24370
8290,12668
8290,14814
8290,13758
8290,5023
8290,3489
8290,9068
8290,7392
8290,3103
8290,24663
8290,21316
8290,20372
8290,24020
8290,13536
8290,887
8290,20763
8290,9155
8290,22263
8290,21868
8290,7205
8290,1917
8290,19553
8290,11412
8290,7337
8290,9218
8290,4142
8290,22186
8290,8340
8290,24171
8290,12973
8290,18467
8290,15153
8290,12915
8290,24410
8290,6683
8290,15915
8290,586
8290,8177
8290,15677
8290,18772
8290,4010
8290,23634
8290,16473
8290,4040
8290,12370
8290,24312
8290,22722
8290,19992
8290,24425
8290,2940
8290,10375
8290,18967
8290,24320
8290,20390
8290,24572
8290,11107
8290,2917
8290,4011
8290,16964
8290,16629
8290,9667
8290,15948
8290,8255
8290,7705
8290,2013
8290,3957
8290,5205
8290,3179
8290,21921
8290,10180
8290,7926
8290,1050
8290,21138
8290,23418
8290,16335
8290,9506
8291,20042
8292,9266
8293,18351
8294,11805
8295,19889
8296,3609
8296,12884
8297,22042
8298,982
8298,984
8298,5839
8298,2338
8298,7529
8298,15377
8298,15540
8298,9091
8298,24115
8298,908
8298,7658
8298,11759
8298,4465
8298,10042
8298,6952
8298,20756
8298,8016
8298,21167
8298,6891
8298,20589
8298,16692
8299,7126
8300,369
8300,6497
8301,5866
8301,6319
8302,18583
8303,19954
8304,6018
8305,6049
8306,223
8307,12275
8308,492
8308,4102
8308,40
8308,20732
8308,7462
8308,10231
8308,16337
8308,18795
8309,21548
8310,18689
8311,16381
8311,471
8311,741
8311,3896
8312,23689
8312,19328
8312,13131
8312,13262
8312,16096
8313,23327
8314,18238
8315,19889
8316,9159
8317,19153
8318,14346
8319,18117
8320,23962
8321,4185
8322,15018
8323,17222
8324,23132
8325,3026
8325,3111
8326,9369
8326,3755
8326,11479
8327,20824
8327,4924
8327,7850
8327,13697
8327,3901
8327,22573
8327,15360
8327,1845
8328,523
8328,22307
8328,7235
8329,12227
8330,9159
8331,23024
8332,20216
8333,4482
8333,2857
8333,18131
8333,22009
8333,9032
8333,9159
8333,20986
8334,7982
8335,7233
8335,12297
8335,12004
8335,16868
8335,19118
8335,1334
8335,24994
8335,767
8335,23275
8335,143
8336,18689
8337,22431
8337,20240
8337,23768
8338,11617
8338,1713
8338,19353
8338,11621
8338,16582
8338,19929
8338,24847
8338,21753
8339,5594
8340,21339
8341,18071
8341,6736
8341,20561
8341,19093
8341,805
8341,8247
8341,10021
8341,17066
8341,23118
8341,740
8341,13981
8341,2422
8341,2421
8341,22345
8341,22075
8341,10227
8341,22117
8341,10855
8341,1892
8342,6041
8343,21046
8344,20558
8345,4328
8346,8610
8347,23024
8347,19071
8348,9327
8349,152
8350,8883
8350,15554
8350,23803
8351,3821
8351,1253
8351,16641
8352,18411
8352,14835
8352,15392
8352,8286
8352,20714
8352,24959
8352,18717
8352,23923
8352,24005
8352,17553
8352,2218
8353,3158
8354,23299
8355,5559
8355,11050
8355,6319
8356,13423
8357,20239
8358,14927
8358,14992
8358,2619
8358,13029
8359,6041
8360,11158
8361,18886
8362,13011
8363,9327
8364,21975
8364,5467
8364,10948
8364,9195
8364,2698
8364,3059
8364,14671
8364,18436
8364,12128
8365,18689
8366,22824
8367,24296
8367,17521
8368,7064
8368,24947
8369,17837
8369,9159
8370,21411
8371,14165
8372,11287
8372,8880
8372,13351
8372,2278
8372,4575
8372,20283
8372,2588
8372,17027
8372,12161
8373,3944
8374,16370
8375,19954
8376,10769
8377,19006
8378,15406
8379,9854
8380,9630
8380,15216
8381,20021
8382,5786
8383,22663
8384,16161
8385,20561
8386,22817
8387,22557
8388,186
8389,8527
8389,24202
8389,5197
8390,24774
8390,21006
8390,2456
8391,8908
8392,13398
8393,17891
8393,15344
8393,17631
8393,23572
8393,8350
8393,13339
8393,1045
8393,14746
8393,21843
8393,1663
8393,5010
8393,12005
8393,5095
8393,3162
8393,8972
8393,23588
8393,18930
8393,1685
8393,18869
8393,12982
8393,6080
8393,12526
8393,6203
8393,9805
8393,19889
8393,15149
8393,20242
8393,20241
8393,15977
8393,12143
8393,12135
8393,7557
8393,12302
8393,1295
8393,13887
8393,20244
8393,13564
8393,20307
8393,7859
8393,2447
8393,7032
8393,11259
8393,20301
8393,18925
8393,13256
8393,8190
8393,23223
8393,22173
8393,21548
8393,23208
8393,12618
8393,17808
8393,14241
8393,4483
8393,16226
8393,8004
8393,13899
8393,9248
8393,21152
8393,8610
8393,8608
8393,14337
8393,10149
8393,12666
8393,18682
8393,14233
8393,6065
8393,17410
8393,9266
8393,6529
8393,13676
8393,16163
8393,14043
8393,14254
8393,23248
8393,16104
8393,8557
8393,22561
8393,4884
8393,4270
8393,5962
8393,24558
8393,8273
8393,14232
8393,14230
8393,11530
8393,6654
8393,12663
8393,1551
8393,186
8393,4866
8393,5589
8393,23721
8393,5316
8393,10288
8393,7034
8393,9313
8393,1739
8394,1848
8394,11572
8395,20619
8396,2211
8396,23997
8396,5299
8396,21549
8396,5555
8396,19125
8396,12240
8397,9327
8398,23024
8399,11301
8399,2966
8399,24842
8400,2364
8401,2485
8402,5565
8403,24929
8403,15257
8404,16570
8405,22815
8405,8004
8406,21255
8407,10810
8408,18347
8409,16253
8409,11829
8410,21797
8411,613
8412,20352
8413,22815
8413,20377
8413,744
8414,5237
8415,11905
8416,6428
8417,2456
8417,15556
8417,11158
8417,706
8417,11506
8418,13607
8418,8535
8419,6295
8419,7389
8419,15135
8420,7267
8420,14551
8420,5252
8420,4493
8420,804
8420,15222
8420,3020
8420,20401
8420,4984
8420,14065
8420,4494
8420,23607
8420,16800
8420,19187
8420,15832
8420,18915
8421,9159
8422,0
8423,18
8424,16954
8425,17645
8426,8769
8427,18029
8428,19326
8429,4254
8430,6471
8431,17779
8432,3923
8432,16719
8432,16030
8432,9688
8432,313
8433,10643
8434,4359
8435,6041
8435,24503
8435,3212
8435,8772
8435,18640
8435,14624
8436,7083
8436,2364
8436,10602
8437,19492
8438,19798
8439,2391
8440,22420
8441,17837
8442,9589
8443,5153
8444,1160
8445,21336
8446,24050
8447,9021
8448,6602
8449,894
8450,9594
8451,24298
8451,20431
8452,20216
8453,6587
8454,200
8454,11615
8454,13085
8455,13716
8456,19889
8457,6132
8458,22792
8459,14346
8460,14064
8460,4755
8460,9774
8461,24922
8462,11782
8462,1074
8463,19889
8464,6754
8464,19915
8464,15257
8465,19009
8466,22607
8467,7642
8468,83
8469,2456
8470,13011
8470,19784
8470,10685
8470,10431
8471,6654
8472,5820
8473,15512
8474,9006
8475,4606
8476,974
8476,1196
8476,22034
8476,6482
8476,17609
8476,2395
8476,22538
8476,22541
8476,23338
8477,5250
8477,21381
8477,9656
8477,22667
8477,21261
8477,21237
8478,1253
8478,7978
8478,17519
8479,19263
8480,1711
8481,18689
8482,19866
8483,17837
8484,10545
8485,23024
8486,18689
8487,18577
8488,20902
8489,4185
8490,10415
8490,5946
8491,18124
8492,13101
8493,1613
8494,15498
8495,7651
8495,11711
8495,6365
8496,12828
8496,19715
8496,22818
8497,5866
8497,18014
8498,9472
8499,14624
8500,9789
8501,12517
8502,20597
8503,16275
8504,19326
8505,9159
8506,17630
8507,9327
8508,8931
8509,18689
8510,11150
8510,8664
8511,20227
8512,13395
8512,23096
8512,20371
8512,17383
8512,4252
8512,3837
8512,25007
8513,24060
8513,13398
8513,7657
8513,19903
8513,17264
8513,11941
8513,14779
8513,15108
8513,17997
8513,11720
8513,23853
8513,22418
8513,10476
8513,4243
8513,17831
8513,21303
8513,8574
8513,10384
8513,14846
8513,7804
8513,15285
8513,8610
8514,5072
8514,12727
8514,20151
8514,15363
8514,17913
8514,2545
8514,9089
8514,10428
8514,16168
8514,7505
8514,7833
8514,2048
8514,4675
8514,16847
8514,20561
8514,10703
8514,21152
8514,4900
8515,443
8516,4614
8517,3208
8517,6150
8517,9280
8518,16779
8519,12511
8519,5100
8519,14388
8519,6948
8519,7573
8520,19033
8521,2857
8521,8999
8521,16262
8521,22119
8521,23024
8521,17610
8521,938
8521,2748
8521,10783
8521,20605
8521,20561
8521,8115
8521,24623
8521,21046
8521,12586
8522,9624
8523,24604
8523,11241
8523,7518
8523,20450
8523,4584
8523,8578
8523,945
8523,14858
8523,8501
8524,53
8524,24303
8525,4283
8525,11048
8525,5015
8525,1596
8526,12189
8527,17768
8528,9854
8528,56
8528,14912
8529,11655
8529,2742
8530,23968
8530,22875
8531,15819
8531,13379
8531,7968
8532,1253
8533,2325
8534,19207
8535,21249
8535,18132
8536,8903
8536,8663
8536,21932
8537,5803
8538,19954
8539,17837
8540,4127
8540,24614
8540,9445
8540,135
8540,8715
8540,24775
8540,4672
8540,11402
8540,8403
8540,17925
8540,20729
8540,21761
8540,1868
8540,354
8540,21617
8540,4623
8540,6629
8541,1692
8542,15218
8542,19632
8543,5561
8544,15673
8545,22001
8546,1121
8547,6428
8548,17241
8549,12526
8550,1160
8551,10808
8552,12489
8553,8352
8553,19302
8553,6704
8553,3025
8553,3040
8553,10860
8553,24201
8553,10314
8553,13221
8553,16301
8553,12848
8553,7510
8553,8482
8553,5644
8553,21383
8553,3249
8553,18906
8553,18615
8553,10989
8553,3315
8553,7534
8553,13744
8553,17443
8553,23205
8553,16890
8553,19142
8553,19130
8553,4472
8553,13810
8553,5400
8553,9281
8553,16023
8553,1711
8553,23206
8553,14152
8553,3216
8553,16828
8553,24486
8553,21458
8553,8193
8553,14820
8553,21573
8553,5517
8553,7554
8553,22086
8553,16192
8553,1768
8553,7458
8553,21459
8554,5820
8555,22582
8556,12993
8556,5676
8557,4860
8558,22529
8559,374
8560,4351
8560,3854
8560,4835
8560,24823
8560,7229
8560,10226
8560,20421
8561,18596
8562,17891
8563,9410
8564,16621
8565,3158
8566,23024
8567,14122
8568,12065
8569,7237
8570,20040
8571,1159
8572,4477
8572,22705
8573,12146
8573,22929
8573,17394
8574,8195
8575,1253
8575,18351
8576,2456
8577,16451
8578,9327
8579,15278
8580,16779
8581,18875
8581,17624
8581,5308
8581,7576
8581,16099
8581,13365
8581,10419
8581,22529
8581,13990
8581,5870
8581,20605
8581,5932
8581,21095
8581,9783
8581,16905
8581,10531
8581,18305
8581,19691
8581,7297
8582,10420
8583,23024
8584,3158
8585,715
8585,25073
8586,674
8587,14417
8588,11527
8589,14125
8590,2979
8591,11172
8592,7882
8593,18689
8594,22842
8595,6357
8595,851
8595,203
8595,14014
8595,11567
8595,18110
8595,11721
8595,5019
8595,24968
8595,12196
8596,23372
8597,22975
8597,13909
8597,20417
8597,23015
8597,22106
8597,22196
8597,15146
8597,14724
8597,12903
8597,2391
8597,18183
8598,12455
8599,2178
8600,24166
8601,188
8602,21957
8602,22591
8603,22737
8603,2493
8603,19785
8603,5299
8603,6612
8603,13460
8604,4634
8605,10420
8606,21087
8607,6132
8607,13422
8607,8469
8607,23173
8608,3024
8609,12930
8610,9159
8611,8635
8612,5040
8613,11374
8614,13127
8615,6428
8616,9327
8617,223
8618,22705
8619,20127
8619,17617
8619,22934
8620,22842
8621,6327
8621,8658
8622,7651
8623,5754
8624,22557
8625,8567
8625,20639
8625,10063
8625,5386
8625,3855
8626,9086
8626,9603
8627,5869
8628,9327
8629,6428
8630,11537
8631,18689
8632,15725
8633,15250
8634,15883
8634,15688
8635,397
8636,22417
8636,15308
8637,19515
8637,104
8637,17833
8637,7317
8637,2941
8637,14428
8637,10122
8637,25069
8637,6330
8637,11001
8637,4146
8637,21473
8637,16757
8638,5580
8638,24434
8638,20203
8638,19840
8639,14618
8640,20010
8640,20011
8640,8212
8641,11701
8642,19796
8643,9327
8644,15009
8644,8976
8644,17400
8645,14624
8646,21904
8647,12381
8647,24241
8647,17976
8647,20037
8647,5909
8647,20042
8647,5128
8647,24364
8647,18948
8647,20000
8648,19153
8649,20651
8650,21711
8650,1861
8651,9702
8652,19900
8652,8635
8652,15708
8653,3158
8654,2020
8655,16359
8655,19269
8655,21486
8655,12400
8655,12290
8655,22007
8655,2604
8656,14073
8657,18624
8658,20127
8659,13845
8660,4177
8661,2821
8661,24761
8662,12509
8662,19401
8663,15465
8664,4912
8664,12710
8664,18605
8665,25031
8665,16735
8666,9141
8667,22529
8667,20605
8667,21213
8668,3194
8668,6520
8668,18802
8668,20990
8669,21621
8669,18305
8670,10838
8671,9373
8672,19889
8673,5866
8673,8220
8674,1693
8674,25052
8674,9404
8674,23789
8674,4726
8674,21223
8674,25030
8674,12705
8674,23493
8674,7384
8674,14430
8674,22968
8675,5100
8676,6041
8677,19329
8678,18647
8679,19776
8680,2439
8681,6494
8681,10471
8681,3026
8681,8004
8681,22587
8681,18131
8682,5826
8683,12326
8683,23293
8683,6609
8683,16507
8683,4385
8683,7389
8683,10049
8683,3907
8684,18386
8685,12545
8686,6147
8687,2112
8688,23586
8689,16045
8689,22055
8690,6854
8691,21997
8692,13982
8693,9327
8694,6052
8694,23860
8694,19915
8694,11898
8694,4758
8694,18255
8694,3582
8695,9327
8696,17051
8696,15455
8696,871
8696,22724
8696,2578
8697,14070
8697,6644
8697,9069
8697,24964
8697,10932
8697,21229
8697,18813
8697,19555
8697,24707
8697,4153
8697,23967
8697,11088
8697,13111
8697,13172
8697,15809
8697,10423
8697,19753
8698,5194
8699,22591
8699,12490
8699,19009
8700,21339
8701,15757
8702,12275
8703,3920
8703,18524
8704,10646
8704,14673
8705,9327
8706,6428
8707,2240
8707,3944
8707,230
8707,20605
8707,7330
8707,4249
8708,9159
8709,20134
8710,3397
8711,696
8711,19928
8711,1832
8711,11816
8711,12217
8711,12812
8711,6814
8711,20312
8711,4798
