user,item
4771,24009
898,15519
2403,19539
1086,24038
2278,19539
4432,16375
595,2016
5155,10288
1628,12442
3165,8715
2709,23591
5267,12442
1713,6732
3901,0
969,8280
2555,4002
5585,19923
4126,582
1915,10964
1162,22159
4098,23926
1207,16113
1202,65
2874,5686
4428,17807
5853,2983
890,8610
4489,1482
1238,10955
3391,8244
390,22003
1684,21178
3223,16627
1235,23599
460,23118
553,7921
5499,19923
5228,561
1358,24014
5193,16953
5573,23230
2057,8751
4259,18040
5575,4775
1138,1536
3651,18353
3086,1008
657,7030
5751,16225
3990,20577
2173,1440
1975,13788
139,19729
2850,7457
5217,5388
3371,11822
1572,2940
5357,11399
1886,10588
3741,15904
3015,6355
1601,19993
24,23645
3689,3292
2844,14065
4352,10545
4367,22654
3336,15906
4359,19918
206,5741
3816,24452
3417,22685
593,13491
3336,8304
2160,4795
2881,6724
1192,14338
5071,84
238,3591
271,17526
5569,10694
160,11637
2857,18790
4295,636
2901,13932
1269,1538
2753,8502
1308,21240
4405,19889
4584,10873
5407,21089
2593,24201
2254,29
2352,559
1889,5594
5765,13354
374,16492
2528,16492
991,16677
5575,13518
3519,29
942,5354
5229,22143
4135,18890
4755,18975
5425,14535
2038,23286
3585,12400
2970,14721
4458,18282
4873,17218
821,18350
4791,24512
3228,17438
4184,8784
2012,15051
2947,15603
5328,17241
5328,5150
1384,16768
4867,22362
5054,22560
5198,7752
633,17664
5700,14500
4265,15375
2499,17480
4583,19923
4681,7243
1729,10074
94,778
3502,10456
375,9114
998,18672
5395,12189
489,19889
1775,24970
2735,8460
4527,19093
2262,24740
1097,3868
1194,14825
5442,4201
1626,2706
2160,4550
3548,24392
2070,9837
809,8634
2815,6106
183,5324
5623,20958
1287,4675
4024,8815
5530,22191
4358,908
136,3093
2294,5646
4302,14051
1975,22881
1145,22881
2635,10244
1009,18351
5002,10275
3488,19780
54,19372
2305,13230
4577,908
6021,9665
5572,11768
2254,10244
643,18356
844,18673
3108,4436
4124,24503
4022,24683
1778,24503
5647,2719
1235,19626
5365,3020
4987,8566
3807,14315
4264,18492
316,8586
938,18351
2061,3093
5785,908
3417,3645
5729,21932
1936,2479
319,14202
1962,16031
4591,11035
3558,20027
608,7218
4527,16279
3946,2022
3004,6318
2513,24378
3421,5841
3944,5841
3687,15467
2551,8064
670,22705
890,14082
215,7032
1476,3055
4359,536
1689,24014
3949,536
5586,19030
857,15521
3383,14243
5440,17237
1352,24154
2499,19889
963,7718
2683,19889
6030,6478
2073,902
1936,19923
269,24513
4421,8610
2798,17952
4648,13431
3515,16667
137,13014
5632,4276
4111,12065
2446,13070
2475,13339
932,20561
3907,12065
764,22659
2745,16074
4484,13529
5361,22371
2958,13529
4124,12329
1476,7404
3795,9705
4555,22659
4848,6657
66,9601
4090,1785
5655,22558
4192,13188
1647,18183
1697,16165
1266,852
761,12325
4868,2126
3650,2447
4796,23980
624,8908
5161,17732
4831,10611
3451,12727
4445,23048
2438,575
2683,17817
4264,7394
2222,20529
766,15599
2859,4795
1957,4802
1293,22813
1293,17876
5764,21420
136,12387
780,24813
1464,9152
4264,2602
5569,13981
2942,18643
4771,10544
2844,11637
1751,16448
2648,6787
3652,21383
890,8636
1981,5299
700,9117
1137,21012
4184,16903
1393,12441
2985,12441
3715,12565
938,15505
3792,14604
3256,4793
4317,19421
517,10118
1082,19923
4239,923
4971,6147
5164,24503
3701,18535
3590,17913
5470,9117
5531,7389
79,2089
2862,23950
2815,11637
4045,23192
71,21548
3425,22930
1504,21591
5710,12463
2996,12463
5583,7389
5526,2637
552,5556
3907,12432
3318,18756
1106,23645
5856,12432
4207,12654
3142,5866
2562,9465
1393,14798
3755,2382
1327,15101
2892,8352
5151,15871
2748,17241
1287,20155
2078,17241
5100,8352
3704,17942
218,16001
2985,14798
403,10133
4600,2754
4147,20307
188,11246
3979,12753
4489,12329
5302,22080
504,2422
3702,1632
4243,12432
3679,19743
4065,12432
703,20576
748,19074
1429,2162
3141,8251
5710,12987
318,23217
4848,21087
3181,21166
1986,7630
761,10084
4585,7838
3297,4032
3494,10137
2607,19486
1875,14082
2339,15905
2294,8243
3410,10262
3159,4249
3928,4675
761,5926
1328,12432
5422,12110
4720,12432
4223,21087
3037,16053
5260,1484
4769,16779
5253,8832
700,17952
441,16594
2475,2748
4107,5215
5729,24956
4200,12432
2431,548
2980,22161
4366,6812
3582,2543
835,19120
3576,13178
3907,16034
3256,12432
707,5308
5557,13495
3086,15905
2278,13495
289,6813
2278,7397
5557,7397
1293,8343
1252,2819
2403,7397
249,11775
2814,18538
657,22562
657,13924
4727,11893
2759,12432
2084,17940
613,9551
136,22608
2717,12329
788,3890
2980,8284
3831,22579
20,21591
5847,3114
3987,21664
859,12511
1123,22613
1252,20561
1983,2619
3121,18586
4251,16753
5139,18782
5829,24963
1564,21028
1572,389
2115,15635
3702,14901
4597,21087
4153,5349
226,12012
5266,456
1202,1328
1594,4249
1936,2482
1287,9699
3470,15283
233,7427
4921,11528
4987,10633
5944,10377
4234,13975
5351,22770
3548,3916
5569,17631
2971,13495
5839,16592
4629,13789
2639,6065
3176,23738
618,23993
5577,24316
460,1837
1839,17866
2391,689
707,23785
2975,22254
5642,18798
2942,14560
661,10122
857,12998
3417,448
3815,12972
5817,19413
3151,6243
319,20438
2262,23871
4486,2819
6006,23381
4736,16527
3517,16529
2838,15344
1360,16529
4796,4910
5564,18980
3026,21553
997,15865
3422,14882
2139,3092
1724,1362
1189,2507
908,16794
3795,1563
2735,6991
1749,24158
3314,16168
624,9303
1723,9303
5014,20838
2031,3346
3026,11918
928,17790
1962,9567
3548,22119
3807,24968
3173,15344
890,9303
269,21039
4600,1604
1198,22558
3987,12432
4975,20058
6022,17044
1214,23600
4551,3403
2952,14963
3886,15363
1694,13636
2133,2819
5710,6416
2475,3834
554,19777
2980,11270
3449,13139
393,5542
5635,6896
4099,17834
3850,12240
938,7394
2110,14605
4421,20243
1775,6172
1962,22204
6000,14963
2512,24091
5829,22824
4264,17736
987,17840
1025,12499
5453,11763
1009,14772
136,5548
1844,16339
5489,1036
3410,2087
3684,12432
1572,21458
459,14012
5829,20080
3446,11641
2825,22598
1195,11434
1567,17285
4603,11641
4769,3321
4248,65
1729,6322
5114,13167
3679,9094
4577,4508
390,16604
2508,21466
538,8556
2260,23713
4248,4862
2817,6706
5155,17066
2379,5187
4248,17382
2985,8820
1936,25070
4107,16604
5624,10542
5629,19722
3972,22821
3238,20222
2052,21994
5038,17588
5124,5187
4358,3115
2297,12886
1905,9671
1847,10428
1533,24076
2913,8908
2508,12432
2793,20076
5557,1587
2397,22698
5829,14051
2735,13863
3470,20858
4971,10951
1946,24091
4868,15620
974,6352
4999,2527
4583,8665
3651,7299
2195,11674
3107,14795
3238,17661
2475,13365
3266,21039
3018,9049
3238,3605
1992,9638
853,23392
2108,18119
1046,13340
1648,2375
1838,1105
497,4999
3391,18717
809,4332
2475,5017
2691,2819
584,7787
1982,4999
3239,21571
5499,4434
2013,20093
3520,3026
366,852
2560,24091
2625,18544
3266,852
1536,20546
6024,6396
1950,526
4762,7813
2294,2729
890,2857
5847,22523
3520,3027
3754,20731
3447,4332
1266,13646
5063,7813
1009,17915
3958,21753
2442,14636
4124,9464
5215,10469
1025,7813
1246,13766
5219,17916
73,20440
2713,15877
1109,6812
1009,23114
3902,3242
1252,17811
5829,22231
2639,24316
2980,5926
857,2819
567,20334
2397,23355
2691,17811
4099,24091
5741,18539
3483,12768
1325,13106
4099,22824
3086,21601
4022,22824
4385,9671
3795,22058
5777,18376
4098,15800
4107,22003
1533,6405
4358,24091
1297,22231
4577,24091
1775,17628
323,20440
1491,22231
3827,24919
3989,9983
1984,19641
269,22558
998,22231
821,9638
1202,17833
3383,15259
2850,8413
3972,13087
306,11515
2239,20458
3579,3763
319,5966
3150,18719
2126,21895
2694,21413
1729,2456
4577,4999
4358,4999
2952,5181
2412,18132
3272,894
2980,23774
3972,14721
3238,1054
3238,14038
2512,14832
4385,18
3272,12607
5403,3666
5612,24495
2980,19009
927,19010
2009,8058
1984,8165
3669,19253
1842,7167
10,16314
3640,16061
3436,13552
3640,7277
308,18542
3436,8157
1575,14429
3483,12636
589,18751
2395,4406
3865,16358
5349,1516
3174,8298
5699,14540
375,8102
4507,8196
3556,14171
3026,18701
4243,6537
909,11565
1888,14446
2125,14446
1267,15179
1069,9805
5544,10513
4730,17233
2871,462
1293,22711
2710,947
5001,96
5028,12104
5390,3031
1735,6529
327,3795
2533,19867
2985,19889
1640,11384
1879,4265
3859,9624
235,1448
3117,19929
5811,16732
5496,19817
909,16101
4823,23708
6026,13985
235,13048
4507,2729
1962,7724
2411,20233
3197,12707
1631,12707
890,17082
1950,1218
4934,23680
5729,23680
5530,19768
5114,14180
5867,13028
2106,12674
3085,15594
2584,12937
235,15635
5523,4675
3651,24091
5477,14566
3010,8611
5398,8982
3651,21894
1100,15165
2395,3162
3470,3479
3651,24749
3037,19786
1024,8771
3114,12283
918,14270
541,14674
1929,18138
1605,20357
1011,10305
1355,19894
2614,23588
5331,23472
164,24503
4186,3995
1069,15874
5228,557
1558,6576
5228,5769
137,18350
2590,10121
3907,15364
963,23765
1464,12982
5033,7945
1597,12705
1328,8350
737,22616
2006,20307
5271,5948
2614,3711
3138,16940
2954,15635
5328,13829
593,24731
497,15930
4012,3394
5237,15496
1550,18396
1990,14601
3736,23675
1818,20599
3507,16789
932,12709
5177,5948
5477,5376
442,10198
3614,16439
5078,10198
2176,7836
3754,2479
5253,7943
1004,17391
3405,9541
2811,19954
269,19923
3795,9121
1979,23590
4287,13861
5138,16248
1933,14341
1908,824
651,8381
446,13588
2682,18484
5151,2121
2078,24731
79,150
5906,22947
6022,2780
2839,22965
3754,24513
3256,22947
4256,20182
856,14612
1252,7404
390,19691
2145,10454
4557,3679
2262,16677
939,8611
2222,24731
1393,8897
2162,9387
3519,20712
4452,8292
4486,20174
2985,8897
3567,19443
240,13399
5347,11538
3181,2897
4011,8282
2139,6312
5145,16641
4784,24148
3506,19545
5424,16939
66,20284
3936,13901
2173,23468
1879,10204
1328,4268
3383,11502
2607,322
3972,10119
4425,18549
3567,3331
5372,5923
5174,5728
737,12564
613,12414
4308,19751
4958,3292
3173,17631
2844,18480
613,10310
5946,23223
2061,19889
5393,7660
895,2943
3567,16316
1962,10830
4342,10874
3798,21456
4425,12666
5766,19236
3102,9532
2625,9644
1856,19786
4842,1316
5970,24119
4929,16091
3524,2943
4714,19144
3279,3153
3567,10022
5406,14624
6043,21954
2204,18426
1112,16552
1770,4505
1139,6886
1416,2086
2625,785
2218,2447
3214,3600
1604,19786
1394,618
1301,11156
3656,24114
3567,23046
3987,6537
3640,9944
2616,19929
5530,12276
584,1253
3074,4441
4975,15706
5932,1849
1572,21459
1330,24512
1483,14315
5038,14315
4690,19139
5114,21519
4555,12010
3667,21384
1044,14624
5587,6805
5592,5974
228,1995
1433,16213
2836,14446
4951,7920
3827,24513
1735,8004
1537,7621
4802,7797
4387,10288
3558,15825
5752,8608
1330,11345
5662,6898
3721,21828
1673,8751
1828,20319
3567,6157
1005,14324
2916,5681
1195,12968
3918,24301
2745,5758
3458,1045
3425,19814
3904,19027
571,22570
4581,22570
1189,4734
5790,3544
6022,14120
3308,18351
5729,19889
324,8525
1651,19715
4963,9086
1982,15336
3546,5345
3086,4214
4834,21091
2551,23758
3117,9125
5198,21094
5277,18415
938,25069
3972,4891
674,9500
1360,18323
909,7779
1139,24361
1493,15826
909,14401
1609,8122
4158,21510
5573,10372
1810,13711
1171,19954
2766,809
5433,21592
235,23413
891,4272
53,23600
5820,5474
3001,13167
3652,22211
3935,19715
4289,15036
5265,4675
3458,12177
1009,7780
885,5243
1005,7293
2508,11871
3308,8625
1393,14624
2294,18845
4796,11334
1776,18380
2922,22406
1252,5923
1163,18131
4139,2163
5898,18303
1681,15392
2160,5249
3590,4077
645,18624
1277,19488
5511,22246
2513,15312
5078,8368
5789,18226
3827,3787
5789,8641
1520,4407
2139,11334
932,16518
2625,15835
3810,657
1017,24403
3445,16525
3924,22818
934,23881
4428,12699
5271,24014
5538,6066
4177,12012
229,13325
334,2142
4070,23119
4177,12010
987,13189
4009,12219
5453,2875
5751,9662
3037,5269
4045,13338
3214,22570
5752,4477
36,6970
1300,10545
4455,10515
712,16235
5255,5239
5520,7981
2475,10530
1949,10734
3458,925
2872,24792
1735,13365
5209,1254
3461,12140
5576,10707
859,14279
2745,8368
2031,23234
753,12699
2757,21431
3564,3950
1697,14229
2193,6320
1838,6319
3537,22466
1727,17221
567,2474
5024,6041
3401,22904
3779,7389
3531,6041
1162,20750
3949,18234
2824,11399
5463,4036
4265,13029
5541,12306
2681,23590
5058,14279
702,2703
3456,10734
1452,15122
1886,17179
3003,708
101,20117
66,10734
5209,18196
279,8179
3732,1200
3689,6238
5478,21466
4078,22562
4011,12154
5998,19029
525,12154
4362,3065
1356,7773
324,6018
1536,21081
3181,6327
5431,13111
764,24624
302,23285
5470,15983
3516,18788
2455,6226
5237,17938
3412,12540
2590,8179
1838,13022
2815,6041
478,17050
1648,6327
2698,17221
4778,16847
1636,16847
171,1110
5642,15125
5569,16045
3827,16114
4629,7706
5947,6595
4200,6041
1346,22500
564,22487
859,23393
3741,10471
1573,116
1397,6000
3519,22938
1171,5598
3705,2365
2383,18779
3336,23817
3660,24865
2261,8587
3666,22072
5357,22072
2769,12501
289,5895
4507,23116
1058,11779
4009,4342
2110,22500
5628,13600
4424,16865
3660,6502
891,7497
4406,372
5151,1714
4413,3135
890,1490
2417,14331
5183,18207
3921,7108
534,23791
3946,12229
2475,6736
788,20588
3086,5984
4573,22500
1718,315
5219,24720
5905,4272
5399,17410
1936,3424
712,22119
1962,24146
2441,2545
137,13023
5210,2833
3983,10340
3112,24872
2744,6852
5139,12347
5478,11130
5036,22588
1327,196
1005,18067
5871,22831
3125,13061
3707,21362
2793,11443
4271,22485
1480,24845
3393,18437
4310,2598
2365,24922
4802,10193
1194,11342
3590,10430
6003,9572
674,18456
454,5773
5557,21752
1086,10467
5260,18168
2961,25069
321,23443
1623,14264
5729,22930
5246,9324
401,19889
2681,16894
2227,22421
433,25035
5741,19114
3013,7268
3448,22128
1770,20374
5328,1336
5301,22561
323,19923
460,1811
3446,6874
4424,9516
4425,9516
4510,5025
1060,9828
1454,4032
1162,9266
5182,9326
2397,2108
3688,24767
4335,9326
4574,12416
2189,20228
5501,7040
1294,21519
5847,298
741,17628
3026,10076
5946,604
3003,17305
4907,22032
5798,21579
2779,13447
3133,19153
2201,2981
1976,23871
1009,9529
319,16425
1350,24528
5821,13788
2734,9655
5729,18030
4107,23600
567,22930
2242,19267
361,15149
5241,11659
908,5662
754,17615
5065,13807
5897,21430
2515,18045
3859,10688
4620,10697
1727,12507
5569,20373
1336,18606
933,9824
1606,21696
3142,22705
5351,16185
279,5260
5816,14156
2590,5260
3300,2819
1680,5181
5785,18319
3138,22534
2859,16946
3687,17021
4771,8587
3183,8587
2262,6168
2533,14636
1735,21903
1235,21111
1568,23290
801,14795
5837,5724
4769,14660
424,12989
670,15363
2946,10471
2412,23678
1636,3704
2438,19260
909,4406
4913,1934
5453,24347
1834,13554
6022,22558
1942,8840
1336,2365
746,16205
4755,11927
4184,2053
5044,18758
3660,7814
2980,14346
279,10121
4517,1288
4437,22582
746,5349
261,14684
5453,24146
3353,24146
2615,5504
2735,14963
2793,6960
4143,19029
1810,18320
1775,14305
890,2729
319,2155
3470,14963
4168,2155
4264,4937
3966,23361
1301,22641
5897,11943
750,17018
4683,16292
2757,5436
4184,12709
3779,4161
1017,23401
3779,6633
366,9265
4336,372
1488,14877
2262,22421
998,14696
1202,2456
1974,14795
5730,7997
2924,15691
728,20706
3021,15963
5399,2545
5642,2211
2397,8577
640,17157
890,13003
318,15325
346,19622
1949,5039
3958,6812
66,5039
2394,15699
497,14115
3456,5039
3591,23275
1729,19251
844,3242
5271,8908
4211,24484
897,9488
4796,24249
3741,21410
5426,5103
2978,6876
4177,12390
4516,5977
459,7415
5177,10814
3005,11048
2287,20721
3707,23445
4913,5667
2517,968
2770,24453
2586,24968
4858,8234
5079,12594
2190,15167
2475,2822
1775,20721
1992,4319
670,2819
1776,3046
2110,22013
69,21061
4769,8999
5038,3800
908,6874
1483,3800
6022,13396
3170,11074
4569,19294
4750,6642
2644,8034
5496,12516
597,226
4655,15322
3618,6935
2108,15336
1194,21446
3774,10808
2713,17684
1818,22104
4632,22824
3165,23047
3151,1467
1513,10808
2527,12525
3608,23063
5114,13396
1435,8939
4349,17585
2548,4392
3608,14681
2287,9536
4510,1686
4336,18363
674,21957
2081,19937
3759,22107
4022,13396
306,3903
2438,6881
2353,9973
5433,6642
1962,2788
1838,18494
5998,22438
73,7299
2852,5324
3142,16616
5844,10562
1355,14617
938,4534
1696,13023
2586,20438
4605,16479
2148,12989
459,8483
4605,19247
1936,12341
4605,22705
1150,13320
3934,11158
3855,12162
2061,21700
920,24688
4410,12341
4143,5961
3021,5445
1266,12509
5433,1461
2079,6938
1321,12287
1266,17382
40,2456
1472,12131
1775,22952
4358,18353
5841,9265
4577,18353
5785,18353
2586,9994
1166,5132
5658,9388
5271,2271
5349,18398
5349,1737
5228,20038
59,11758
853,23074
5425,8725
3666,12012
571,10062
5137,8909
1051,21569
3245,9434
3994,24894
3795,21085
1916,11729
3245,21094
4883,6208
1015,14361
5267,11729
1539,22264
5250,11494
878,17208
1069,12012
858,12012
2464,1520
2762,13555
3436,10331
5461,20546
288,19796
3558,20012
4674,9059
2070,21090
1788,24365
4917,12010
5328,655
5267,24615
2664,17369
387,6071
2557,10430
6031,11516
2391,14636
670,12010
2412,2729
1530,9562
4909,11780
3493,8696
5123,22059
4673,10545
1817,14125
1069,16101
5826,21091
858,17868
28,19903
1704,23600
2184,13615
3611,18890
2089,21091
4605,8028
5569,6286
4837,3679
1267,21085
2942,24356
5676,19724
228,7868
190,4415
5371,2576
667,24021
2123,19796
2070,15312
2850,10556
4011,6513
1454,3031
1741,3031
2533,17807
5218,19269
4693,3612
2745,16732
4121,1726
1300,4077
2089,12012
1539,6208
2486,3805
3032,12010
4665,8971
1235,22303
2971,7690
2792,19780
4330,8971
458,7061
1361,10024
5595,8746
3358,2829
2323,13723
1760,19954
4673,15731
4392,20893
5193,20028
878,7471
5741,13028
1274,11566
2457,17206
1976,15276
2454,3633
4917,4393
4248,8610
1503,19695
5123,3263
497,24749
1069,13807
3117,14094
1572,6018
1274,12009
3107,6982
1235,20070
5241,4277
3927,24181
4421,11566
6000,118
4184,13189
5864,13760
5902,4971
2755,17296
3810,6537
289,19901
1681,8105
2766,21030
5451,24790
2709,7533
4776,15090
4548,9007
5321,19795
1862,2059
3193,18351
2391,19431
1355,22852
2533,18758
3096,24354
3217,11395
2469,3846
628,16009
1004,18387
3275,14179
5946,23846
1976,19753
3096,16692
1017,7969
3530,2865
4162,3336
3138,8902
5208,19590
5651,19590
5591,15930
1042,16009
2815,3936
3564,16307
4098,23757
2339,11192
5039,13069
1316,18351
1112,21591
3322,23757
1856,7102
4039,20094
840,11952
4555,6903
4114,21591
6022,18672
2985,20584
1972,13224
764,6903
3170,14102
2697,11952
3181,16262
2061,21165
5301,16190
1393,20584
3978,21311
2389,17509
1856,1434
2798,18990
4533,11594
1567,11594
5184,3283
4555,17632
764,17632
2078,3280
3245,18351
460,13049
2110,2386
2227,19158
3159,17145
5071,16453
614,1684
2508,16732
2709,17373
169,11399
4976,17015
721,7360
3245,18352
5735,16758
4976,17928
1992,3479
1683,9109
2627,4722
3031,20199
4470,24113
2627,15219
3444,17973
4778,14065
1040,22877
1820,11559
1407,7189
2089,7676
2140,9195
3695,22610
4387,16732
694,6312
5573,22790
4390,21741
2627,3094
1454,13302
5237,15906
4755,19277
5048,11470
3616,9108
2818,24201
516,11414
4577,18733
5575,19645
4358,18733
1736,19053
5054,23443
2709,3900
2709,6108
5431,19692
2182,24682
5139,15167
3099,21248
1203,4481
4583,18733
5673,14051
293,22254
3807,19308
4773,12401
1572,24146
1377,23390
3245,8446
1567,21012
1962,19139
5785,18733
3068,16031
5673,1450
2262,12568
3309,5580
4135,12557
1330,19889
5406,16292
4093,23390
1300,4722
4036,4214
2052,19260
2752,19401
3245,9983
745,5880
457,13807
5854,24400
1275,15336
3691,22463
3509,19918
2682,20957
894,7969
5114,9994
766,21473
1820,14465
5236,18486
2747,1472
3149,17720
5387,15336
2146,85
3371,8356
3763,12401
261,19575
2850,16641
2,1472
4185,4590
140,6050
938,5471
4297,5681
1695,2156
1306,14120
4986,24787
1970,13693
938,22558
3652,19588
196,24953
3530,1621
5580,8245
3867,20862
3651,1212
5054,881
2279,15236
5573,6878
3245,5372
3521,13424
3311,7228
6022,17851
4597,1482
1775,15930
844,4690
3773,1993
2739,21093
4297,14051
1778,19764
3274,19753
3773,11914
2293,21094
4983,20236
2834,8063
1246,23180
1213,1438
4943,2080
186,15993
4197,10245
1069,2977
2370,9016
85,19053
3003,15167
2840,19406
4778,6529
6038,4204
4773,635
2838,13563
2674,17673
2106,456
1212,13538
1759,2348
5259,16851
567,9291
1825,19437
3279,19889
4177,10243
2513,4047
4863,2729
3516,12810
5878,15063
3266,23617
1009,10696
1076,20625
5985,12243
1673,18107
2505,5516
4848,3093
750,22372
5139,4477
3516,16564
1009,7533
2508,10428
2877,9324
1106,18180
2687,10098
615,185
1814,2704
3684,14636
1244,15789
4848,16807
2140,13807
3904,4721
481,1490
3985,18279
4778,5863
5736,6413
4796,2857
5985,21920
2161,23131
3335,19922
3266,15531
3303,19534
3161,17788
5654,15363
3003,356
2139,15936
4831,10883
5710,923
5039,12877
3086,14338
1915,12010
5275,17704
4135,14446
1235,16414
3934,15509
3162,21720
1697,5264
4427,5264
3516,24201
497,9994
2970,10731
1915,12012
61,74
6004,20347
3278,14702
5699,23840
4848,19682
23,1134
5625,3852
4266,18758
3134,22091
5714,20606
1336,21720
1006,5748
79,12575
2719,7389
1683,6349
1778,925
2514,7424
454,16632
3245,19331
3653,23890
2073,24068
1154,22579
5193,3283
5001,17105
